Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
157;0.005702052664543901;0.005702052664543901;19.2229585647583;0.005213720956817269;0.005213720956817269;19.992262601852417
158;0.005868336717997279;0.005868336717997279;19.299386705671036;0.005471914540976286;0.005471914540976286;20.74318265914917
159;0.005728418872292552;0.005728418872292552;19.00018051692418;0.005395612213760614;0.005395612213760614;21.360222339630127
160;0.005756282048033816;0.005756282048033816;19.612976346697128;0.005261441809125245;0.005261441809125245;21.11568856239319
161;0.005689316030059542;0.005689316030059542;19.0642762865339;0.005268074572086334;0.005268074572086334;21.166697025299072
162;0.004869264350937945;0.004869264350937945;19.505620547703334;0.00506972277071327;0.00506972277071327;20.619027137756348
163;0.00494821575869407;0.00494821575869407;20.18251473563058;0.005005865124985576;0.005005865124985576;19.992234230041504
164;0.005517838788884026;0.005517838788884026;19.057982308523997;0.005133582046255469;0.005133582046255469;20.30453586578369
165;0.005799277020352227;0.005799277020352227;18.56903444017683;0.005030995351262391;0.005030995351262391;21.303783893585205
166;0.005348380721573319;0.005348380721573319;20.13376808166504;0.0050316472770646214;0.0050316472770646214;21.630852699279785
167;0.005200746602245739;0.005200746602245739;19.842040606907435;0.0052075282437726855;0.0052075282437726855;21.184454917907715
168;0.006554151685642344;0.006554151685642344;19.67665903908866;0.005152534227818251;0.005152534227818251;21.961814403533936
169;0.005305750029427665;0.005305750029427665;22.56670379638672;0.0050044412491843104;0.0050044412491843104;21.956791400909424
170;0.0048004503228834695;0.0048004503228834695;20.96521759033203;0.004897101316601038;0.004897101316601038;23.19339656829834
171;0.0047333933346505675;0.0047333933346505675;22.449990136282786;0.004875959362834692;0.004875959362834692;23.47965908050537
172;0.0050032055005431175;0.0050032055005431175;21.91438865661621;0.0048766909167170525;0.0048766909167170525;22.416872024536133
173;0.004977892751672438;0.004977892751672438;22.181800161089217;0.004906781017780304;0.004906781017780304;23.351879119873047
174;0.005131006706506014;0.005131006706506014;21.325098037719727;0.0049988392274826765;0.0049988392274826765;25.335208415985107
175;0.005748763979811754;0.005748763979811754;22.12460436139788;0.005163401132449508;0.005163401132449508;25.68303871154785
176;0.005264465231448412;0.005264465231448412;21.879555293491908;0.0051602807361632586;0.0051602807361632586;24.938262462615967
177;0.005866754134850842;0.005866754134850842;22.29705047607422;0.004905718378722668;0.004905718378722668;25.476206302642822
178;0.0046623618608074525;0.0046623618608074525;23.405995777675084;0.004834067658521235;0.004834067658521235;24.492547512054443
179;0.0054499641659536534;0.0054499641659536534;23.62382698059082;0.004864590708166361;0.004864590708166361;26.956554412841797
180;0.005090749323634165;0.005090749323634165;24.823801040649414;0.004723966121673584;0.004723966121673584;27.427658081054688
181;0.005490029496806008;0.005490029496806008;23.294925144740514;0.004688502638600767;0.004688502638600767;26.99945068359375
182;0.005174874793738127;0.005174874793738127;24.336232321602957;0.004675803822465241;0.004675803822465241;26.91493797302246
183;0.0049314840497182945;0.0049314840497182945;24.15308107648577;0.00475214421749115;0.00475214421749115;28.062302112579346
184;0.006134118718494262;0.006134118718494262;23.104429244995117;0.004828553879633546;0.004828553879633546;29.494324684143066
185;0.004885975138417312;0.004885975138417312;24.648535864693777;0.004636234603822231;0.004636234603822231;28.353636741638184
186;0.0054554331582039595;0.0054554331582039595;25.676564080374582;0.00457479921169579;0.00457479921169579;28.778200149536133
187;0.0052774737456015176;0.0052774737456015176;24.231706074305944;0.004869993077591062;0.004869993077591062;28.381211757659912
188;0.004912393799583826;0.004912393799583826;27.738581793648855;0.004714782582595944;0.004714782582595944;27.9262056350708
189;0.0054463061637112075;0.0054463061637112075;24.400721413748606;0.004730600630864501;0.004730600630864501;27.530312061309814
190;0.00472135708800384;0.00472135708800384;25.142815453665598;0.004817538312636316;0.004817538312636316;28.86294412612915
191;0.004461288784763643;0.004461288784763643;25.684449332101003;0.004469955863896757;0.004469955863896757;30.82590961456299
192;0.004202096723020077;0.004202096723020077;25.696304185049875;0.0045164236798882484;0.0045164236798882484;31.63228178024292
193;0.004511018483234304;0.004511018483234304;25.418188912527903;0.004600688233040273;0.004600688233040273;31.109792232513428
194;0.004745119351095387;0.004745119351095387;25.409786496843612;0.004489614337217063;0.004489614337217063;30.366730213165283
195;0.004539481530498181;0.004539481530498181;27.40328816005162;0.004449325380846858;0.004449325380846858;31.305898666381836
196;0.00449956940220935;0.00449956940220935;26.687883104596818;0.004408101260196418;0.004408101260196418;31.84095811843872
197;0.004388153553009033;0.004388153553009033;28.32344572884696;0.004469120758585632;0.004469120758585632;30.79435920715332
198;0.005629553925246;0.005629553925246;25.789057186671666;0.004586612340062857;0.004586612340062857;32.41626310348511
199;0.004780968484867897;0.004780968484867897;27.931974411010742;0.0044988098088651896;0.0044988098088651896;33.26296901702881
200;0.004289347678422928;0.004289347678422928;26.294811248779297;0.004364058666396886;0.004364058666396886;32.42066287994385
201;0.0048888639679976875;0.0048888639679976875;28.861223220825195;0.00429355981759727;0.00429355981759727;33.30975914001465
202;0.004718348849564791;0.004718348849564791;27.842283248901367;0.004510336322709918;0.004510336322709918;33.92419242858887
203;0.00422425105768655;0.00422425105768655;29.20987183707101;0.004353588446974754;0.004353588446974754;33.99742650985718
204;0.004161022736557892;0.004161022736557892;28.861060006277903;0.00427121389657259;0.00427121389657259;34.28234004974365
205;0.004856825506846819;0.004856825506846819;29.267804554530553;0.0042214999557472765;0.0042214999557472765;34.82324838638306
206;0.005105523326035056;0.005105523326035056;29.35977636064802;0.004399120691232383;0.004399120691232383;33.88370895385742
207;0.004422779993287155;0.004422779993287155;29.656911849975586;0.004398615274112672;0.004398615274112672;33.02116298675537
208;0.004062706471553871;0.004062706471553871;28.230497905186244;0.004220328526571393;0.004220328526571393;36.72411823272705
209;0.004260603471526078;0.004260603471526078;28.91107749938965;0.00427988707087934;0.00427988707087934;36.40049600601196
210;0.00427255207406623;0.00427255207406623;29.67467771257673;0.0039998365682549775;0.0039998365682549775;34.70352554321289
211;0.004838333697989583;0.004838333697989583;30.346277236938477;0.003971143683884293;0.003971143683884293;36.404428482055664
212;0.0045533560083380765;0.0045533560083380765;29.910085133143834;0.004124113300349563;0.004124113300349563;37.13005447387695
213;0.004205577807234866;0.004205577807234866;31.07996995108468;0.004225322976708412;0.004225322976708412;35.46302127838135
